"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Central African Republic","CAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","250907.657351692","259126.407376876","245347.990540689","239377.726561857","239914.933085335","237596.252011031","234366.73462764","240260.21160193","238620.245225015","250562.016931059","251836.960506729","250618.575857449","246958.156787034","248028.211159388","259702.825002027","256230.318423462","264922.028588683","269221.473989899","266245.557831891","253239.361222584","235454.833142065","225155.247959541","235165.605932858","209507.303232922","222887.754994993","225828.809965034","228903.274781629","213562.965649605","213414.908018751","213531.973599773","204405.191229379","198207.127370455","180414.471843408","175854.496940235","179242.204582753","186922.215712754","174803.286225607","179499.038449067","183444.531018918","185640.64109922","176921.278740104","180768.873229522","183359.950006943","169929.977499117","176537.643233688","174677.878417644","179470.523684766","184164.639912721","184633.377997579","197518.227140428","204349.762741043","211385.821325857","221178.812171539","140322.872915159","139925.966163961","145052.602060461","150452.422126074","155267.548413543","158721.852092105","160721.979185216","",
"Canada","CAN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","18197.2655528938","18400.9633714368","19403.0537507909","20063.7690433556","20996.8858819957","21922.7474109727","22960.9376493463","23248.5961404957","24019.3452322688","24890.4628134245","27478.9554492591","27739.9366324573","28930.5235920234","30532.5522300884","31096.9540076102","31094.2296196195","32491.7901673225","33217.8889913416","34100.3236921208","35017.5551609434","35314.0147889919","36092.9422602777","34529.343102357","35079.0965200453","36802.6549560389","38195.5235012489","38628.9051403974","39675.789036179","40891.8688654383","41095.3407588674","40547.0697881756","39210.885024371","39098.3374586342","39700.0065261126","41032.4287758525","41704.0514313018","41938.6233157757","39927.1897349651","40704.5540080304","41978.1147087002","43634.2430830226","43769.4524163095","44777.7155153212","46067.1211010179","47425.6397058858","49326.8756896879","50865.2295431537","53833.6192392447","53790.3936214862","51622.4149202643","52628.8600736206","53756.3328845573","54112.8706845281","54791.2371062026","55799.9580951612","55750.1366555352","55674.4042085117","56757.7782544723","57096.8852816677","57221.7364363259","",
"Central Europe and the Baltics","CEB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","51161.8857647547","52968.2552174744","54248.2956276965","55491.6490245423","55996.6344997678","51941.0148751339","51505.4946414949","52938.1214403549","53149.9102636882","54364.8671470434","56641.370520783","57234.421726911","56155.9093763109","56272.9805213551","57758.1394518513","59616.1871857306","60409.0501657103","60982.5758360522","62520.1582312942","64702.5137387105","66394.7861661921","64969.6288723287","64229.1576126006","63566.6836017362","63862.7050120857","63742.4191701747","63804.2399089347","65140.2484388988","66888.8251914451","67698.7633383077","69969.6396979504","70440.7954849434","70023.6256466074","69533.5371939587","70974.3664935636","72718.0640611312","75145.4570550729","77539.2791556534","78209.9298152706","75522.4598780629","76984.147163884","77421.7022450084","77374.6271193159","77906.6331196613","78846.8304112192","78993.7964811149","79481.9307425545","80160.611180524","81760.9690675566","81938.1373302707","",
"Channel Islands","CHI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33801.9326634841","34825.087620309","36633.7552000485","35921.2413314896","35217.0674688367","33982.1424460151","33911.8965146063","34161.0667916791","35517.47467889","37216.4308440467","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1959813.0880279","2020179.82935787","2058615.99040309","2135143.73746516","2147181.88066505","2127134.78570454","2323949.26110398","2366803.08362404","2411230.84525093","2465444.7135324","2470036.77826553","2659397.63969181","2590342.23983276","2421209.23609774","2440148.93747103","2092270.5581041","2139221.83336094","2326771.55095787","2468358.29336113","2636749.69347955","2806327.16465073","2947464.44898961","2586664.52049066","2423033.67576814","2486926.97518284","2548854.88899781","2645225.63249534","2772216.78412367","2928406.25342668","3166979.08065989","3219335.86043837","3413844.5910482","3732942.50155195","3914665.26973912","4047321.58018938","4343111.48683257","4572904.49528599","4846508.86383403","4991450.09666683","4910209.27767299","5111247.35516123","5220944.40606355","5325395.54265003","5485467.89848761","5820237.19284287","6090686.20510729","6407429.37757697","6650292.6970916","6811641.91041939","6634440.66324391","6949591.44355212","7301087.04008965","7615706.76077322","7846578.88296491","7900920.86615099","7988300.65370133","8018025.4417365","7998515.66182861","8199549.15811708","8188564.34227549","",
"China","CHN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1483.49407113907","1089.95805102481","1020.72931239545","1098.5318979324","1268.46374690309","1448.55882182272","1558.77102820703","1431.5519683771","1337.47822336255","1521.77389978075","1766.02468702419","1839.47676559888","1863.20796515184","1962.46651292941","1966.74480110024","2100.80679043501","2036.0741689184","2160.55977768748","2373.29188224255","2519.62107854229","2683.14732502241","2784.43355172219","2991.13347690223","3265.75354075242","3712.83584843704","4154.53565635208","4459.53812760406","4900.1923945312","5363.07296493531","5503.63155479452","5636.0796717475","6074.68457649228","6854.26157951654","7716.66454141335","8624.63732047364","9465.96680045673","10296.7407326402","11133.299183982","11892.1520445121","12692.9083968983","13662.4686027579","14694.2110731169","15929.2418771005","17419.3868757282","19067.5324024099","21115.6475851272","23669.2271856871","26896.7205186651","29341.7077518821","31940.1940375625","35167.0583805035","38341.6500806406","41155.7236000611","44133.508722785","47171.3192728401","50236.8852590613","53387.6234859573","56778.2205983071","60334.9273667115","63793.1279853953","",
"Cote d'Ivoire","CIV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","976421.341664553","1035571.02503029","1009576.04517701","1112252.74869307","1259065.23224606","1175053.02029331","1264171.99036655","1275615.46849929","1384212.08166767","1459184.44915896","1545991.47279725","1620206.02462598","1613948.66108137","1632101.98318364","1624904.43457474","1679148.47893309","1810876.44644662","1856890.78269781","1968749.39318851","1927854.35205891","1642303.5918309","1626881.10672558","1561092.73779288","1437877.69517372","1342492.32949768","1348026.02616479","1339418.30300253","1285972.42304333","1254101.05563441","1245310.34007701","1188032.33396164","1146454.51975493","1103482.00061487","1063249.05538824","1035681.34768667","1073201.56770233","1119464.90695239","1125639.88172891","1146384.02526869","1132727.15894074","1080842.13148512","1056574.90268513","1016133.02620851","981356.25941143","972941.140516226","968981.2449951","962668.940623354","958386.177130876","960984.922671716","969794.549404319","966531.732386238","902343.217704604","974912.839935308","1035608.05575369","1098812.41297399","1166192.3376602","1218615.18381155","1275388.9120023","1328911.67095725","1376190.82875211","",
"Cameroon","CMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","411017.099076595","407375.832538355","410924.980273946","417081.675430217","422314.857480684","421131.634239513","430402.946570705","374406.928852221","388601.758566203","397666.066809768","399733.4948642","403137.595808945","403217.14568489","413628.702394906","445740.206366813","482303.361593791","443112.139411354","489736.200645911","580311.809154055","597351.221867453","568233.589050936","645308.633564513","672749.006881981","696922.293959986","725882.787132019","760035.145076164","786157.143892637","745223.986024111","665562.614037011","633416.689266528","576855.216702336","538527.174657388","506737.172953892","453319.807324109","450110.520094348","453091.96359585","460300.87105167","471763.814887557","480303.049776389","488029.886752716","492297.221177463","500416.112872758","507949.408232331","517134.977276468","537533.614970507","533734.459418691","537333.909726436","548429.078643877","552162.957587276","548983.570064132","552383.862110478","559644.545007009","569307.107484729","583982.197459128","601862.775086591","619050.570409052","630818.872637091","636202.823567567","644977.787166721","651909.038281243","",
"Congo, Dem. Rep.","COD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","357743.568229563","310980.860630455","367430.367285719","376709.878069449","357907.48021558","351778.261062553","365263.409337865","351497.451327289","356348.597236378","378661.924141523","367329.003221023","378915.357623567","369475.082758627","389057.774859647","390582.863397836","361055.68447135","332355.164163999","325373.132203093","299252.918946394","292258.044579262","290794.226790427","290129.17711187","281747.617734359","278818.693039194","287034.51903804","281027.797092951","286586.465464965","286369.690911534","279601.704471498","267639.37395347","241771.442986733","213419.191968841","183716.054499402","152902.004805565","141692.714436635","138143.298361271","132953.202843317","122421.73594103","117686.978558981","110037.253425895","99853.2124582637","95086.1291413979","95056.4598824511","97326.0311813693","100667.404806734","103494.962928694","105549.225753449","108557.222820331","111579.284887511","111020.749090283","115016.208575467","118888.128014627","123134.562446854","129202.094998589","136819.703273722","141529.864669399","140245.164960389","140808.208778207","144273.629284624","145875.296694398","",
"Congo, Rep.","COG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","548710.257575026","580360.703993182","595636.75908506","557354.159805391","563863.227751949","569394.144131204","561865.732745407","558345.654852152","584552.911539496","611243.060286409","631802.72502227","661341.394971399","697586.023265207","733056.005385642","767847.650022198","803205.915263924","787153.632706903","696067.007693384","719094.741904548","767010.222068707","876368.259061906","1001109.02227925","1201739.28863121","1235660.16268168","1284428.23772411","1233787.56779803","1117552.07238596","1089265.00373785","1078627.11281742","1076893.50142109","1058323.69364767","1054341.06639492","1052487.40094381","1013710.0975393","931650.482679219","941875.439090273","954687.095225895","921765.400457862","928885.298047876","879053.206651146","918745.405117859","926854.113150647","942249.714520955","922996.954392959","926914.600817586","967840.674620974","1010986.76925648","912217.377330263","937021.325588572","1012275.05938523","1079389.2317041","1072797.7386228","1149343.10265314","1113367.97108914","1151228.33272887","1086656.89433588","951450.048253372","884340.695779171","808335.607546617","759958.425895845","",
"Colombia","COL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5226066.19921841","5322939.03913291","5438637.90649582","5446268.43911598","5608687.3477704","5639914.0194249","5764561.19196608","5834133.07898885","6011724.77895796","6211454.95225177","6431936.06596358","6653052.0678134","7000256.976992","7306020.81283013","7557141.19133394","7563341.55730306","7746309.75717888","7890029.96008038","8369032.4152315","8625042.11162811","8781506.14470749","8786740.67517412","8679045.22256178","8627646.93364763","8729149.0053832","8814072.94266656","9137862.33096803","9436198.09564046","9626189.77961188","9760089.44853677","9979676.62389952","9981694.10120963","10185042.3309237","10529008.6665282","10933201.3093243","11292787.5216953","11321364.2409575","11508758.0344749","11381096.0269242","10725068.3547222","10863139.4338476","10873652.7256439","10977026.4667276","11239809.8567005","11672633.0557266","12072224.8974981","12718137.5221781","13408558.767586","13686891.4977508","13689726.4973133","14155523.9770187","14993140.9076199","15440127.3503675","16086269.1806767","16640987.3200961","16933516.5266094","17052167.7528998","17024302.9194695","17188518.9070486","17509713.2037401","",
"Comoros","COM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","491789.27261564","495072.511224599","511628.831672509","521696.182043226","528408.005418768","525442.045157133","520002.187226597","513232.303387194","511662.194590721","480924.950954878","490721.439088033","450796.466857919","475156.261456118","475467.086900199","437709.42530128","440998.413947168","423513.231974492","428884.776064691","423064.311146036","420228.496656884","454211.893642011","453494.229053335","452963.147016835","451603.279087672","449469.88419833","451342.076134638","452344.65418845","445165.362675727","451976.403962698","455339.159779696","461375.51254763","468819.03961255","472258.17859812","481772.880830203","480305.244999276","474400.069974686","478960.321370753","486055.889479194","491599.405037954","490424.73897548","",
